Date,Time,Temperature (F),Dew Point (F),Humidity (%),Wind,Wind Speed (mph),Wind Gust (mph),Pressure (in),Precip. (in),Condition
5/21/2023,4:53:00 PM,76,52,43,NE,14 ,0 ,28.98,0,Fair
5/21/2023,5:53:00 PM,76,52,43,ENE,13 ,0 ,28.98,0,Fair
5/21/2023,6:53:00 PM,75,50,41,NE,10 ,0 ,28.96,0,Fair
5/21/2023,7:53:00 PM,73,52,48,ENE,7 ,0 ,28.97,0,Fair
5/21/2023,8:53:00 PM,69,53,57,ENE,5 ,0 ,28.98,0,Fair
5/21/2023,9:53:00 PM,68,53,59,NNE,7 ,0 ,29,0,Fair
5/21/2023,10:53:00 PM,67,53,61,N,10 ,0 ,29.01,0,Fair
5/21/2023,11:53:00 PM,65,52,63,NNE,8 ,0 ,29.01,0,Partly Cloudy
5/21/2023,12:53:00 AM,69,62,78,WSW,7 ,0 ,29.01,0,Mostly Cloudy
5/21/2023,1:53:00 AM,68,61,78,WSW,8 ,0 ,28.99,0,Mostly Cloudy
5/21/2023,2:53:00 AM,66,61,84,WSW,6 ,0 ,28.98,0,Mostly Cloudy
5/21/2023,3:53:00 AM,65,61,87,W,5 ,0 ,28.99,0,Mostly Cloudy
5/21/2023,4:53:00 AM,65,61,87,W,5 ,0 ,28.99,0,Cloudy
5/21/2023,5:53:00 AM,65,61,87,SW,5 ,0 ,29,0,Cloudy
5/21/2023,6:53:00 AM,65,61,87,SSW,6 ,0 ,29.01,0,Cloudy
5/21/2023,7:53:00 AM,66,62,87,SSW,6 ,0 ,29.01,0,Cloudy
5/21/2023,8:53:00 AM,67,62,84,WSW,6 ,0 ,29.01,0,Cloudy
5/21/2023,9:53:00 AM,70,62,76,SW,10 ,0 ,29.01,0,Cloudy
5/21/2023,10:53:00 AM,71,62,73,SW,13 ,0 ,29.01,0,Cloudy
5/21/2023,11:53:00 AM,73,61,66,SW,16 ,26 ,29.01,0,Cloudy
5/20/2023,12:53:00 PM,72,63,73,SW,10 ,0 ,29,0,Light Rain
5/20/2023,1:53:00 PM,70,63,78,WSW,9 ,0 ,28.99,0,Light Rain
5/20/2023,2:53:00 PM,69,65,87,W,7 ,0 ,28.98,0,Light Rain
5/20/2023,3:39:00 PM,68,65,90,WSW,7 ,0 ,28.97,0,Light Rain
5/20/2023,3:53:00 PM,69,65,87,SW,6 ,0 ,28.97,0,Light Rain
5/20/2023,4:53:00 PM,68,66,93,CALM,0 ,0 ,28.94,0,Rain
5/20/2023,5:16:00 PM,68,65,90,W,6 ,0 ,28.95,0,Rain
5/20/2023,5:53:00 PM,69,67,93,WNW,6 ,0 ,28.95,0.1,Partly Cloudy
5/20/2023,6:06:00 PM,69,66,90,WNW,5 ,0 ,28.95,0,Mostly Cloudy
5/20/2023,6:36:00 PM,69,65,87,W,5 ,0 ,28.95,0,Cloudy
5/20/2023,6:53:00 PM,69,65,87,WNW,5 ,0 ,28.95,0,Cloudy
5/20/2023,7:00:00 PM,69,65,87,WNW,5 ,0 ,28.95,0,Cloudy
5/20/2023,7:16:00 PM,69,65,87,NNW,5 ,0 ,28.95,0,Cloudy
5/20/2023,7:44:00 PM,68,65,90,NW,6 ,0 ,28.96,0,Cloudy
5/20/2023,7:53:00 PM,68,66,93,NW,7 ,0 ,28.96,0,Cloudy
5/20/2023,8:53:00 PM,67,64,90,N,7 ,0 ,28.97,0,Cloudy
5/20/2023,9:53:00 PM,65,62,90,N,7 ,0 ,28.98,0,Cloudy
5/20/2023,11:30:00 PM,64,61,90,N,7 ,0 ,29.01,0,Cloudy
5/20/2023,11:53:00 PM,64,61,90,N,5 ,0 ,29.01,0,Cloudy
5/20/2023,12:53:00 AM,66,56,70,CALM,0 ,0 ,29.03,0,Fair
5/20/2023,1:53:00 AM,64,57,78,CALM,0 ,0 ,29.03,0,Fair
5/20/2023,2:53:00 AM,63,58,84,NNW,5 ,0 ,29.03,0,Partly Cloudy
5/20/2023,3:53:00 AM,62,58,86,N,5 ,0 ,29.05,0,Partly Cloudy
5/20/2023,4:53:00 AM,62,57,84,NNW,3 ,0 ,29.06,0,Cloudy
5/20/2023,5:53:00 AM,61,57,87,NNE,5 ,0 ,29.07,0,Mostly Cloudy
5/20/2023,6:53:00 AM,61,55,81,NNE,5 ,0 ,29.08,0,Partly Cloudy
5/20/2023,7:53:00 AM,62,55,78,NNE,6 ,0 ,29.08,0,Fair
5/20/2023,8:53:00 AM,66,56,70,CALM,0 ,0 ,29.09,0,Fair
5/20/2023,9:53:00 AM,68,55,63,CALM,0 ,0 ,29.1,0,Mostly Cloudy
5/20/2023,10:53:00 AM,70,56,61,NE,5 ,0 ,29.09,0,Fair
5/20/2023,11:53:00 AM,74,58,57,VAR,5 ,0 ,29.07,0,Fair
5/19/2023,12:53:00 PM,75,59,57,NNW,7 ,0 ,29.06,0,Fair
5/19/2023,1:53:00 PM,77,59,54,SW,3 ,0 ,29.05,0,Partly Cloudy
5/19/2023,2:53:00 PM,78,59,52,W,7 ,0 ,29.04,0,Fair
5/19/2023,3:53:00 PM,80,61,52,VAR,3 ,0 ,29.02,0,Fair
5/19/2023,4:53:00 PM,80,60,50,WSW,7 ,0 ,29.01,0,Partly Cloudy
5/19/2023,5:53:00 PM,79,60,52,WNW,9 ,0 ,29.01,0,Mostly Cloudy
5/19/2023,6:53:00 PM,80,61,52,WSW,8 ,0 ,29,0,Mostly Cloudy
5/19/2023,7:53:00 PM,77,60,56,WSW,7 ,0 ,28.99,0,Mostly Cloudy
5/19/2023,8:53:00 PM,75,61,62,WSW,6 ,0 ,28.99,0,Mostly Cloudy
5/19/2023,9:53:00 PM,73,62,68,SW,8 ,0 ,29,0,Mostly Cloudy
5/19/2023,10:53:00 PM,72,62,71,WSW,8 ,0 ,29.01,0,Cloudy
5/19/2023,11:53:00 PM,70,62,76,WSW,6 ,0 ,29.01,0,Mostly Cloudy
5/19/2023,12:53:00 AM,65,53,65,NNE,8 ,0 ,28.86,0,Partly Cloudy
5/19/2023,1:53:00 AM,63,53,70,NE,9 ,0 ,28.86,0,Partly Cloudy
5/19/2023,2:53:00 AM,62,52,70,NNE,7 ,0 ,28.86,0,Partly Cloudy
5/19/2023,3:53:00 AM,62,52,70,NNE,7 ,0 ,28.86,0,Mostly Cloudy
5/19/2023,4:53:00 AM,62,51,67,NNE,5 ,0 ,28.88,0,Cloudy
5/19/2023,5:53:00 AM,60,51,72,N,6 ,0 ,28.89,0,Partly Cloudy
5/19/2023,6:53:00 AM,60,52,75,NE,3 ,0 ,28.91,0,Mostly Cloudy
5/19/2023,7:53:00 AM,62,51,67,NE,7 ,0 ,28.93,0,Mostly Cloudy
5/19/2023,8:53:00 AM,65,53,65,ENE,8 ,0 ,28.95,0,Mostly Cloudy
5/19/2023,9:53:00 AM,68,55,63,NE,8 ,0 ,28.95,0,Partly Cloudy
5/19/2023,10:53:00 AM,72,55,55,ENE,5 ,0 ,28.96,0,Partly Cloudy
5/19/2023,11:53:00 AM,75,56,51,VAR,5 ,0 ,28.96,0,Cloudy
5/18/2023,12:53:00 PM,76,58,54,VAR,6 ,0 ,28.97,0,Mostly Cloudy
5/18/2023,1:53:00 PM,77,55,46,VAR,5 ,0 ,28.97,0,Mostly Cloudy
5/18/2023,2:53:00 PM,79,57,47,NW,5 ,0 ,28.96,0,Mostly Cloudy
5/18/2023,3:53:00 PM,78,57,48,SSW,13 ,0 ,28.96,0,Cloudy
5/18/2023,4:53:00 PM,78,56,46,S,13 ,0 ,28.96,0,Mostly Cloudy
5/18/2023,5:53:00 PM,78,57,48,S,13 ,0 ,28.96,0,Mostly Cloudy
5/18/2023,6:53:00 PM,75,57,53,S,13 ,0 ,28.97,0,Mostly Cloudy
5/18/2023,7:53:00 PM,73,56,55,S,10 ,21 ,28.98,0,Cloudy
5/18/2023,8:53:00 PM,71,55,57,SSE,8 ,0 ,29,0,Cloudy
5/18/2023,9:53:00 PM,70,54,57,S,7 ,0 ,29.02,0,Cloudy
5/18/2023,10:53:00 PM,69,54,58,SSE,6 ,0 ,29.03,0,Cloudy
5/18/2023,11:53:00 PM,66,56,70,NE,3 ,0 ,29.03,0,Mostly Cloudy
5/18/2023,12:22:00 AM,67,66,97,SW,7 ,0 ,28.8,0,Cloudy
5/18/2023,12:53:00 AM,67,66,97,SW,7 ,0 ,28.79,0,Mostly Cloudy
5/18/2023,1:43:00 AM,67,66,97,WSW,5 ,0 ,28.79,0,Cloudy
5/18/2023,1:53:00 AM,67,66,97,WSW,6 ,0 ,28.78,0,Cloudy
5/18/2023,2:53:00 AM,67,65,93,SSW,6 ,0 ,28.77,0,Cloudy
5/18/2023,3:53:00 AM,67,64,90,N,10 ,0 ,28.77,0,Cloudy
5/18/2023,4:01:00 AM,67,63,87,N,8 ,0 ,28.77,0,Cloudy
5/18/2023,4:53:00 AM,65,62,90,N,7 ,0 ,28.78,0,Cloudy
5/18/2023,5:04:00 AM,65,62,90,N,7 ,0 ,28.78,0,Cloudy
5/18/2023,5:53:00 AM,65,61,87,N,6 ,0 ,28.79,0,Cloudy
5/18/2023,6:00:00 AM,65,61,87,N,5 ,0 ,28.79,0,Cloudy
5/18/2023,6:15:00 AM,65,61,87,NNE,5 ,0 ,28.79,0,Cloudy
5/17/2023,6:53:00 AM,64,61,90,NE,3 ,0 ,28.81,0,Mostly Cloudy
5/17/2023,7:21:00 AM,65,61,87,NE,3 ,0 ,28.81,0,Mostly Cloudy
5/17/2023,7:53:00 AM,65,61,87,NE,3 ,0 ,28.83,0,Mostly Cloudy
5/17/2023,8:53:00 AM,66,59,78,N,8 ,0 ,28.84,0,Mostly Cloudy
5/17/2023,9:51:00 AM,66,59,78,N,9 ,0 ,28.84,0,Cloudy
5/17/2023,9:53:00 AM,67,59,76,N,10 ,0 ,28.84,0,Cloudy
5/17/2023,10:25:00 AM,68,59,73,N,7 ,17 ,28.84,0,Cloudy
5/17/2023,10:53:00 AM,69,59,70,NNE,8 ,0 ,28.85,0,Cloudy
5/17/2023,11:53:00 AM,73,57,57,NE,9 ,0 ,28.85,0,Mostly Cloudy
5/17/2023,12:53:00 PM,74,56,53,E,9 ,0 ,28.84,0,Mostly Cloudy
5/17/2023,1:53:00 PM,75,55,50,NE,10 ,0 ,28.84,0,Mostly Cloudy
5/17/2023,2:53:00 PM,77,53,43,NNE,8 ,0 ,28.83,0,Mostly Cloudy
5/17/2023,3:53:00 PM,78,46,32,NNE,12 ,0 ,28.81,0,Mostly Cloudy
5/17/2023,4:53:00 PM,78,48,35,NNE,9 ,0 ,28.8,0,Mostly Cloudy
5/17/2023,5:53:00 PM,78,49,36,ENE,13 ,0 ,28.79,0,Partly Cloudy
5/17/2023,6:53:00 PM,77,50,39,ENE,7 ,0 ,28.8,0,Fair
5/17/2023,7:53:00 PM,74,52,46,NE,8 ,0 ,28.8,0,Fair
5/17/2023,8:53:00 PM,72,53,51,NNE,3 ,0 ,28.82,0,Partly Cloudy
5/17/2023,9:53:00 PM,67,53,61,ENE,3 ,0 ,28.84,0,Mostly Cloudy
5/17/2023,10:53:00 PM,68,53,59,NNE,9 ,0 ,28.86,0,Fair
5/17/2023,11:53:00 PM,65,53,65,NE,5 ,0 ,28.87,0,Fair
5/17/2023,12:53:00 AM,69,67,93,W,7 ,0 ,29.04,0,Partly Cloudy
5/17/2023,1:53:00 AM,69,67,93,WSW,9 ,0 ,29.02,0,Partly Cloudy
5/17/2023,2:53:00 AM,67,66,97,SW,6 ,0 ,29.01,0,Partly Cloudy
5/17/2023,3:53:00 AM,67,65,93,WSW,5 ,0 ,29,0,Mostly Cloudy
5/17/2023,4:05:00 AM,67,65,93,WSW,3 ,0 ,28.99,0,Mostly Cloudy
5/17/2023,4:10:00 AM,67,65,93,WSW,5 ,0 ,28.99,0,Mostly Cloudy
5/17/2023,4:27:00 AM,67,66,97,W,6 ,0 ,28.99,0,Cloudy
5/17/2023,4:53:00 AM,67,66,97,SW,3 ,0 ,28.98,0,Cloudy
5/17/2023,5:04:00 AM,67,65,93,SW,3 ,0 ,28.98,0,Cloudy
5/17/2023,5:11:00 AM,66,65,96,SW,5 ,0 ,28.98,0,Cloudy
5/17/2023,5:53:00 AM,67,66,97,SW,5 ,0 ,28.96,0,Cloudy
5/17/2023,6:53:00 AM,67,66,97,SSW,6 ,0 ,28.96,0,Cloudy
5/16/2023,7:53:00 AM,67,66,97,SW,5 ,0 ,28.96,0,Cloudy
5/16/2023,8:40:00 AM,68,66,93,VAR,5 ,0 ,28.95,0,Cloudy
5/16/2023,8:53:00 AM,69,66,90,SW,7 ,0 ,28.95,0,Cloudy
5/16/2023,9:51:00 AM,72,66,83,WSW,7 ,0 ,28.94,0,Mostly Cloudy
5/16/2023,9:53:00 AM,71,67,87,WSW,9 ,0 ,28.94,0,Cloudy
5/16/2023,10:26:00 AM,73,68,84,SW,9 ,0 ,28.94,0,Mostly Cloudy
5/16/2023,10:53:00 AM,76,68,76,SSW,13 ,0 ,28.93,0,Mostly Cloudy
5/16/2023,11:53:00 AM,78,67,68,SW,17 ,24 ,28.91,0,Mostly Cloudy
5/16/2023,12:53:00 PM,80,68,67,SSW,17 ,0 ,28.88,0,Mostly Cloudy
5/16/2023,1:53:00 PM,81,67,62,SSW,17 ,24 ,28.85,0,Mostly Cloudy
5/16/2023,2:53:00 PM,83,68,60,SSW,16 ,25 ,28.81,0,Mostly Cloudy
5/16/2023,3:53:00 PM,85,67,55,SW,17 ,29 ,28.76,0,Mostly Cloudy
5/16/2023,4:48:00 PM,82,66,58,SW,20 ,0 ,28.73,0,Thunder
5/16/2023,4:53:00 PM,84,67,56,SW,21 ,0 ,28.73,0,Thunder / Windy
5/16/2023,5:46:00 PM,83,66,56,SW,22 ,32 ,28.73,0,Mostly Cloudy / Windy
5/16/2023,5:53:00 PM,83,66,56,SW,16 ,37 ,28.73,0,Mostly Cloudy
5/16/2023,6:37:00 PM,82,66,58,SW,20 ,28 ,28.7,0,Thunder
5/16/2023,6:50:00 PM,81,66,61,SW,15 ,0 ,28.69,0,Thunder
5/16/2023,6:53:00 PM,80,66,62,SSW,16 ,0 ,28.69,0,Thunder
5/16/2023,7:16:00 PM,78,66,66,NW,20 ,29 ,28.74,0,Light Rain with Thunder
5/16/2023,7:21:00 PM,74,64,71,NW,20 ,33 ,28.74,0,Light Rain with Thunder
5/16/2023,7:37:00 PM,71,65,81,NW,12 ,28 ,28.73,0,Light Rain with Thunder
5/16/2023,7:48:00 PM,72,64,78,WNW,6 ,0 ,28.73,0,Light Rain
5/16/2023,7:53:00 PM,70,65,84,W,8 ,0 ,28.73,0,Light Rain with Thunder
5/16/2023,8:01:00 PM,71,65,81,W,9 ,0 ,28.74,0,T-Storm
5/16/2023,8:04:00 PM,70,66,87,W,9 ,0 ,28.74,0,Light Rain with Thunder
5/16/2023,8:08:00 PM,70,66,87,W,7 ,0 ,28.73,0,Light Rain with Thunder
5/16/2023,8:21:00 PM,69,66,90,W,5 ,0 ,28.73,0.1,Light Rain with Thunder
5/16/2023,8:32:00 PM,69,65,87,SW,5 ,0 ,28.75,0.1,Light Rain
5/16/2023,8:53:00 PM,68,65,90,SSW,6 ,0 ,28.77,0.1,Light Rain
5/16/2023,9:17:00 PM,68,65,90,SSW,6 ,0 ,28.78,0,Light Rain with Thunder
5/16/2023,9:49:00 PM,68,66,94,S,5 ,0 ,28.79,0,Light Rain
5/16/2023,9:53:00 PM,68,66,93,SSE,6 ,0 ,28.79,0,Light Rain
5/16/2023,10:20:00 PM,68,66,93,S,8 ,0 ,28.81,0,Light Rain
5/16/2023,10:51:00 PM,68,66,94,SSW,8 ,0 ,28.81,0,Cloudy
5/16/2023,10:53:00 PM,68,66,93,SSW,7 ,0 ,28.81,0,Cloudy
5/16/2023,11:53:00 PM,68,66,93,SW,8 ,0 ,28.81,0,Cloudy
5/16/2023,11:59:00 PM,68,66,93,SSW,7 ,0 ,28.81,0,Cloudy
5/16/2023,12:53:00 AM,69,66,90,CALM,0 ,0 ,29.14,0,Mostly Cloudy
5/16/2023,1:53:00 AM,66,64,93,W,3 ,0 ,29.14,0,Mostly Cloudy
5/16/2023,2:53:00 AM,65,64,97,CALM,0 ,0 ,29.12,0,Mostly Cloudy
5/16/2023,3:53:00 AM,65,63,93,CALM,0 ,0 ,29.12,0,Partly Cloudy
5/16/2023,4:09:00 AM,65,64,97,CALM,0 ,0 ,29.12,0,Mostly Cloudy
5/16/2023,4:53:00 AM,65,64,97,CALM,0 ,0 ,29.12,0,Cloudy
5/16/2023,4:59:00 AM,65,64,97,CALM,0 ,0 ,29.12,0,Fog
5/16/2023,5:33:00 AM,65,65,100,CALM,0 ,0 ,29.12,0,Fog
5/16/2023,5:53:00 AM,65,65,100,CALM,0 ,0 ,29.12,0,Fog
5/16/2023,6:00:00 AM,65,65,100,CALM,0 ,0 ,29.12,0,Fog
5/16/2023,6:53:00 AM,65,64,97,CALM,0 ,0 ,29.13,0,Fog
5/16/2023,7:21:00 AM,66,65,96,CALM,0 ,0 ,29.13,0,Fog
5/15/2023,7:53:00 AM,65,65,100,CALM,0 ,0 ,29.14,0,Fog
5/15/2023,8:15:00 AM,66,66,100,CALM,0 ,0 ,29.14,0,Fog
5/15/2023,8:41:00 AM,67,65,93,CALM,0 ,0 ,29.14,0,Fog
5/15/2023,8:50:00 AM,66,64,94,CALM,0 ,0 ,29.14,0,Fog
5/15/2023,8:53:00 AM,67,65,93,CALM,0 ,0 ,29.14,0,Fog
5/15/2023,9:06:00 AM,68,65,90,CALM,0 ,0 ,29.14,0,Mostly Cloudy
5/15/2023,9:23:00 AM,69,65,87,N,3 ,0 ,29.15,0,Mostly Cloudy
5/15/2023,9:53:00 AM,71,65,81,NNW,3 ,0 ,29.15,0,Mostly Cloudy
5/15/2023,10:14:00 AM,72,66,81,WNW,3 ,0 ,29.15,0,Mostly Cloudy
5/15/2023,10:53:00 AM,74,67,79,S,3 ,0 ,29.15,0,Mostly Cloudy
5/15/2023,11:53:00 AM,77,68,74,VAR,3 ,0 ,29.13,0,Mostly Cloudy
5/15/2023,12:53:00 PM,80,66,62,W,8 ,0 ,29.12,0,Cloudy
5/15/2023,1:53:00 PM,80,67,64,W,6 ,0 ,29.12,0,Cloudy
5/15/2023,2:53:00 PM,76,68,76,W,9 ,0 ,29.11,0,Light Rain
5/15/2023,3:53:00 PM,75,70,84,NW,5 ,0 ,29.09,0,Light Rain
5/15/2023,4:53:00 PM,78,70,76,VAR,3 ,0 ,29.06,0,Cloudy
5/15/2023,5:53:00 PM,79,69,72,VAR,6 ,0 ,29.07,0,Cloudy
5/15/2023,6:53:00 PM,77,67,71,SSW,13 ,0 ,29.06,0,Cloudy
5/15/2023,7:53:00 PM,75,67,76,SW,10 ,0 ,29.05,0,Cloudy
5/15/2023,8:53:00 PM,73,68,84,WSW,7 ,0 ,29.05,0,Mostly Cloudy
5/15/2023,9:53:00 PM,72,67,84,WSW,7 ,0 ,29.05,0,Mostly Cloudy
5/15/2023,10:53:00 PM,70,67,90,SSW,9 ,0 ,29.05,0,Mostly Cloudy
5/15/2023,11:53:00 PM,70,67,90,WSW,9 ,0 ,29.05,0,Mostly Cloudy
5/15/2023,12:53:00 AM,71,67,87,SW,5 ,0 ,29.08,0,Partly Cloudy
5/15/2023,1:53:00 AM,70,67,90,SSW,6 ,0 ,29.09,0,Mostly Cloudy
5/15/2023,2:53:00 AM,69,66,90,S,5 ,0 ,29.09,0,Mostly Cloudy
5/15/2023,3:53:00 AM,70,67,90,SSE,3 ,0 ,29.09,0,Cloudy
5/15/2023,4:53:00 AM,68,66,93,CALM,0 ,0 ,29.1,0,Fair
5/15/2023,5:53:00 AM,69,66,90,CALM,0 ,0 ,29.1,0,Fair
5/15/2023,6:53:00 AM,68,65,90,CALM,0 ,0 ,29.09,0,Partly Cloudy
5/15/2023,7:53:00 AM,70,67,90,CALM,0 ,0 ,29.11,0,Mostly Cloudy
5/15/2023,8:53:00 AM,72,67,84,CALM,0 ,0 ,29.12,0,Mostly Cloudy
5/15/2023,9:53:00 AM,77,68,74,CALM,0 ,0 ,29.12,0,Mostly Cloudy
5/15/2023,10:53:00 AM,79,69,72,N,3 ,0 ,29.12,0,Mostly Cloudy
5/15/2023,11:53:00 AM,81,68,65,CALM,0 ,0 ,29.12,0,Mostly Cloudy
5/14/2023,12:53:00 PM,82,67,60,WNW,6 ,0 ,29.12,0,Mostly Cloudy
5/14/2023,1:50:00 PM,81,66,61,NW,7 ,0 ,29.11,0,Thunder in the Vicinity
5/14/2023,1:53:00 PM,81,67,62,NNW,5 ,0 ,29.11,0,Thunder in the Vicinity
5/14/2023,2:53:00 PM,74,68,82,WNW,10 ,0 ,29.12,0,T-Storm
5/14/2023,3:06:00 PM,71,66,84,W,18 ,28 ,29.12,0,Light Rain with Thunder
5/14/2023,3:53:00 PM,69,65,87,W,6 ,0 ,29.12,0.1,Light Rain with Thunder
5/14/2023,4:53:00 PM,72,67,84,VAR,3 ,0 ,29.11,0,Light Rain with Thunder
5/14/2023,5:00:00 PM,72,67,84,SE,6 ,0 ,29.1,0,Partly Cloudy
5/14/2023,5:53:00 PM,74,67,79,ESE,3 ,0 ,29.1,0,Mostly Cloudy
5/14/2023,6:53:00 PM,75,67,76,S,3 ,0 ,29.08,0,Cloudy
5/14/2023,7:53:00 PM,74,67,79,CALM,0 ,0 ,29.08,0,Cloudy
5/14/2023,8:53:00 PM,74,66,76,CALM,0 ,0 ,29.1,0,Fair
5/14/2023,9:53:00 PM,71,67,87,CALM,0 ,0 ,29.11,0,Fair
5/14/2023,10:53:00 PM,69,66,90,CALM,0 ,0 ,29.13,0,Fair
5/14/2023,11:53:00 PM,69,66,90,CALM,0 ,0 ,29.13,0,Fair
5/14/2023,12:53:00 AM,66,62,87,WSW,5 ,0 ,29.07,0,Fair
5/14/2023,1:53:00 AM,65,61,87,CALM,0 ,0 ,29.05,0,Fair
5/14/2023,2:53:00 AM,65,61,87,NNE,3 ,0 ,29.04,0,Fair
5/14/2023,3:53:00 AM,65,62,90,CALM,0 ,0 ,29.04,0,Fair
5/14/2023,4:53:00 AM,64,61,90,CALM,0 ,0 ,29.05,0,Fair
5/14/2023,5:53:00 AM,62,61,96,WSW,5 ,0 ,29.07,0,Fair
5/14/2023,6:53:00 AM,63,60,90,CALM,0 ,0 ,29.08,0,Partly Cloudy
5/14/2023,7:53:00 AM,64,62,93,CALM,0 ,0 ,29.09,0,Cloudy
5/14/2023,8:00:00 AM,64,62,93,ESE,3 ,0 ,29.09,0,Cloudy
5/14/2023,8:18:00 AM,65,62,90,SSE,3 ,0 ,29.09,0,Cloudy
5/14/2023,8:53:00 AM,67,63,87,CALM,0 ,0 ,29.09,0,Mostly Cloudy
5/14/2023,9:35:00 AM,71,64,78,VAR,3 ,0 ,29.09,0,Mostly Cloudy
5/13/2023,9:53:00 AM,71,65,81,SSW,3 ,0 ,29.09,0,Mostly Cloudy
5/13/2023,10:53:00 AM,75,65,71,SSW,9 ,0 ,29.09,0,Mostly Cloudy
5/13/2023,11:53:00 AM,77,65,66,WSW,12 ,0 ,29.09,0,Mostly Cloudy
5/13/2023,12:53:00 PM,78,65,64,WSW,12 ,0 ,29.08,0,Mostly Cloudy
5/13/2023,1:53:00 PM,79,64,60,WSW,13 ,0 ,29.08,0,Mostly Cloudy
5/13/2023,2:53:00 PM,82,65,56,SSW,5 ,0 ,29.07,0,Mostly Cloudy
5/13/2023,3:53:00 PM,81,65,58,S,7 ,0 ,29.06,0,Cloudy
5/13/2023,4:53:00 PM,82,64,54,CALM,0 ,0 ,29.04,0,Cloudy
5/13/2023,5:53:00 PM,81,64,56,W,6 ,0 ,29.04,0,Cloudy
5/13/2023,6:53:00 PM,81,65,58,CALM,0 ,0 ,29.03,0,Cloudy
5/13/2023,7:53:00 PM,79,65,62,CALM,0 ,0 ,29.04,0,Mostly Cloudy
5/13/2023,8:53:00 PM,75,67,76,SW,6 ,0 ,29.05,0,Fair
5/13/2023,9:53:00 PM,75,66,73,NE,5 ,0 ,29.06,0,Fair
5/13/2023,10:53:00 PM,73,66,79,CALM,0 ,0 ,29.08,0,Cloudy
5/13/2023,11:53:00 PM,73,66,79,SW,3 ,0 ,29.08,0,Fair
5/13/2023,12:53:00 AM,65,61,87,CALM,0 ,0 ,29.08,0,Cloudy
5/13/2023,1:53:00 AM,63,61,93,ENE,3 ,0 ,29.06,0,Cloudy
5/13/2023,2:53:00 AM,64,61,90,ENE,3 ,0 ,29.04,0,Mostly Cloudy
5/13/2023,3:53:00 AM,63,60,90,CALM,0 ,0 ,29.04,0,Partly Cloudy
5/13/2023,4:53:00 AM,63,60,90,CALM,0 ,0 ,29.05,0,Partly Cloudy
5/13/2023,5:53:00 AM,63,60,90,NW,3 ,0 ,29.06,0,Mostly Cloudy
5/13/2023,6:53:00 AM,62,60,93,NE,3 ,0 ,29.06,0,Mostly Cloudy
5/13/2023,7:53:00 AM,64,62,93,NE,3 ,0 ,29.07,0,Mostly Cloudy
5/13/2023,8:53:00 AM,69,62,78,CALM,0 ,0 ,29.08,0,Mostly Cloudy
5/13/2023,9:53:00 AM,74,64,71,W,5 ,0 ,29.09,0,Mostly Cloudy
5/13/2023,10:53:00 AM,74,63,68,NW,6 ,0 ,29.1,0,Mostly Cloudy
5/13/2023,11:53:00 AM,79,62,56,SW,12 ,20 ,29.09,0,Mostly Cloudy
5/12/2023,12:53:00 PM,79,63,58,WSW,22 ,0 ,29.09,0,Mostly Cloudy / Windy
5/12/2023,1:53:00 PM,74,64,71,SSW,18 ,29 ,29.09,0,Light Rain
5/12/2023,2:53:00 PM,78,66,66,W,9 ,16 ,29.07,0,Mostly Cloudy
5/12/2023,3:53:00 PM,75,63,66,WSW,14 ,0 ,29.07,0,Mostly Cloudy
5/12/2023,4:53:00 PM,76,64,67,SW,14 ,0 ,29.07,0,Cloudy
5/12/2023,5:53:00 PM,76,64,67,WSW,12 ,0 ,29.06,0,Mostly Cloudy
5/12/2023,6:53:00 PM,75,64,69,SW,8 ,0 ,29.05,0,Mostly Cloudy
5/12/2023,7:53:00 PM,74,64,71,WSW,6 ,0 ,29.05,0,Mostly Cloudy
5/12/2023,8:53:00 PM,72,63,73,WSW,7 ,0 ,29.04,0,Mostly Cloudy
5/12/2023,9:53:00 PM,72,63,73,W,8 ,0 ,29.06,0,Cloudy
5/12/2023,10:53:00 PM,70,62,76,WSW,3 ,0 ,29.06,0,Cloudy
5/12/2023,11:53:00 PM,67,61,81,SSW,3 ,0 ,29.07,0,Partly Cloudy
5/12/2023,12:53:00 AM,69,58,68,W,3 ,0 ,29.06,0,Cloudy
5/12/2023,1:53:00 AM,66,58,75,E,3 ,0 ,29.05,0,Mostly Cloudy
5/12/2023,2:53:00 AM,65,59,81,CALM,0 ,0 ,29.04,0,Mostly Cloudy
5/12/2023,3:53:00 AM,64,59,84,N,3 ,0 ,29.04,0,Mostly Cloudy
5/12/2023,4:53:00 AM,64,60,87,NNW,5 ,0 ,29.05,0,Partly Cloudy
5/12/2023,5:53:00 AM,61,58,90,NE,3 ,0 ,29.05,0,Partly Cloudy
5/12/2023,6:53:00 AM,60,57,90,ENE,3 ,0 ,29.06,0,Mostly Cloudy
5/12/2023,7:53:00 AM,64,57,78,ENE,5 ,0 ,29.08,0,Mostly Cloudy
5/12/2023,8:53:00 AM,67,58,73,NNE,5 ,0 ,29.09,0,Cloudy
5/12/2023,9:53:00 AM,70,59,68,VAR,3 ,0 ,29.11,0,Cloudy
5/12/2023,10:53:00 AM,72,59,64,WNW,5 ,0 ,29.12,0,Cloudy
5/12/2023,11:53:00 AM,73,60,64,CALM,0 ,0 ,29.12,0,Cloudy
5/11/2023,12:53:00 PM,76,61,60,CALM,0 ,0 ,29.11,0,Cloudy
